Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FlowPattern 
0.00396,0.04894,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00584,0.04894,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.01007,0.04894,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.09448,0.04972,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.15538,0.04972,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.23278,0.04899,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.2407,0.10212,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.15099,0.1068,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.0962,0.10362,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00964,0.10199,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00586,0.10507,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00379,0.10194,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00381,0.3642,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.0059,0.38678,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.0094,0.36993,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.09813,0.37606,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.15399,0.37055,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.24923,0.36517,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.36754,0.37076,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.094,1.08997,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.09574,2.44859,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.09459,6.48652,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.09638,17.9737,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.09649,25.7566,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00927,25.6735,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00619,25.6591,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00377,26.8205,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.004,16.858,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00628,17.1231,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.01,16.6274,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00965,6.27844,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00616,7.07508,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00393,6.3673,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00397,2.47767,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00613,2.44206,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00947,2.51733,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00989,1.00946,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00611,1.00903,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00395,0.97887,0.001,0.00002,1000,1.8,0.07,-90,0.025,3
0.00393,9.26982,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.0098,9.33191,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.03671,9.28351,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.09142,9.48529,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.15133,9.95583,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.22229,9.69078,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.00392,14.942,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.00976,14.8175,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.03836,14.963,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.09556,15.2871,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.1508,15.8004,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.24976,15.6238,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.3943,15.4426,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.0039,24.0849,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.01019,24.2479,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.03914,24.4756,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.09754,23.9095,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.15034,23.9819,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.25505,24.0696,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.39297,24.8726,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.6203,24.9514,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.00388,38.2509,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.00991,38.4936,0.001,0.00002,1000,1.8,0.07,50,0.025,3
0.00372,9.58176,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00945,9.67241,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.02403,9.61954,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.03922,9.81344,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.06403,9.71601,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.10204,10.2102,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.15176,9.94814,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00387,15.9298,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00985,14.9262,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.02388,15.7561,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.09912,15.2893,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.1474,15.1226,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.24065,14.7531,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.38345,15.5035,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00394,25.6988,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00912,24.7906,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.02374,24.3076,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.10551,26.2204,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.15688,25.9382,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.25625,24.5583,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.38101,24.2974,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.62152,25.1662,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.63223,38.8632,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.38727,39.8309,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.25462,38.4773,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.13879,39.3911,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.10005,41.6689,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.02471,39.2364,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00906,39.4022,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00391,41.4411,0.001,0.00002,1000,1.8,0.07,70,0.025,3
0.00414,26.2767,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.00416,16.2109,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.00397,9.99789,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.00646,9.87362,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.01025,9.60367,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.0102,15.3329,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.0104,26.4016,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.01544,9.62495,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.02269,9.49997,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.03989,9.52872,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.04284,15.2175,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.06492,9.55352,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.06796,14.8009,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.10442,24.4052,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.1051,14.6128,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.10566,9.57839,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.15521,9.45435,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.16249,14.6462,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.22211,9.91081,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.24465,15.3571,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.24314,24.8849,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.38814,15.1641,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.61113,25.7684,0.001,0.00002,1000,1.8,0.07,90,0.025,3
0.25858,0.01632,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.4084,0.01659,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.62979,0.01637,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.04365,0.01615,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.99579,0.03899,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.63032,0.03894,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.42887,0.03889,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.25873,0.03943,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.25887,0.0982,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.41898,0.09833,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.6621,0.09698,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.04629,0.10011,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.27177,0.25216,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.43998,0.2525,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.7125,0.2567,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.02245,0.25695,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.24693,0.64724,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.44035,0.63843,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.67963,0.63915,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.04865,0.64966,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.24707,1.61201,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.41992,1.58973,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.64829,1.61575,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.00056,1.61745,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.25319,4.0154,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.41024,4.27154,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.66471,4.08542,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.07703,4.15257,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.62303,4.0318,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.66041,1.64415,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.00407,25.4758,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.0066,25.4991,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.0102,26.7114,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.01576,25.9328,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.02434,25.1751,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.04042,25.587,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.06713,26.0039,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.10369,25.632,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.15635,25.6518,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.24151,25.6735,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.41082,26.0936,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.65011,26.1156,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.02555,15.9511,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.03946,16.7106,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.06398,16.9829,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.10623,16.9996,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.15635,16.5029,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.2596,16.2703,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.39132,15.557,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.66564,16.3,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.66546,10.488,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.41059,10.3191,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.25953,10.3097,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.16806,10.1451,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.10369,10.1351,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.25946,6.33694,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.43068,6.53961,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.61856,6.44608,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
1.07763,6.26038,0.001,0.00002,1000,1.8,0.07,-80,0.025,3
0.011,5.2,0.58725,0.00001,884.6,1.39,0.032,0,0.0508,3
0.01,10.14,0.60128,0.00001,884.9,1.37,0.032,0,0.0508,3
0.05,5,0.57903,0.00001,883.6,1.44,0.032,0,0.0508,3
0.05,10.1,0.60128,0.00001,884,1.48,0.032,0,0.0508,3
0.1,5,0.59281,0.00001,883.7,1.5,0.032,0,0.0508,3
0.11,10.6,0.57364,0.00001,883.6,1.5,0.032,0,0.0508,3
0.5,10,0.57633,0.00001,880.2,2.47,0.032,0,0.0508,3
0.5,18.36,0.56568,0.00001,880.8,3.67,0.032,0,0.0508,3
0.01,5.2,0.37367,0.00001,879.9,1.34,0.032,0,0.0508,3
0.01,9.5,0.37987,0.00001,881.5,1.34,0.032,0,0.0508,3
0.01,19.8,0.37367,0.00001,881.2,1.39,0.032,0,0.0508,3
0.05,5,0.37831,0.00001,880.2,1.37,0.032,0,0.0508,3
0.05,10.1,0.38301,0.00001,880.8,1.4,0.032,0,0.0508,3
0.055,20,0.37062,0.00001,879.9,1.57,0.032,0,0.0508,3
0.1,4.9,0.37367,0.00001,876.1,1.42,0.032,0,0.0508,3
0.1,9.95,0.37675,0.00001,880.2,1.48,0.032,0,0.0508,3
0.1,20,0.38144,0.00001,880.3,1.75,0.032,0,0.0508,3
1,17.2,0.37367,0.00001,870.9,3.8,0.032,0,0.0508,3
0.01,20.2,0.03233,0.00001,878.1,1.37,0.032,0,0.0508,3
0.05,5,0.03222,0.00001,876.9,1.33,0.032,0,0.0508,3
0.05,9.92,0.03239,0.00001,876.8,1.35,0.032,0,0.0508,3
0.052,20.12,0.03244,0.00001,877.3,1.48,0.032,0,0.0508,3
0.1,10.1,0.03233,0.00001,876.6,1.41,0.032,0,0.0508,3
0.1,20,0.03211,0.00001,876.9,1.58,0.032,0,0.0508,3
0.5,20,0.03239,0.00001,872.6,2.3,0.032,0,0.0508,3
1,20.3,0.03233,0.00001,874.9,3.24,0.032,0,0.0508,3
0.01,9.9,0.18024,0.00001,874.4,1.3,0.032,0,0.0508,3
0.01,19.8,0.18384,0.00001,874.4,1.3,0.032,0,0.0508,3
0.05,4.68,0.18323,0.00001,873.5,1.31,0.032,0,0.0508,3
0.05,10.1,0.17964,0.00001,873.1,1.3,0.032,0,0.0508,3
0.05,20.1,0.17906,0.00001,873.3,1.4,0.032,0,0.0508,3
0.11,10.17,0.18323,0.00001,872.4,1.36,0.032,0,0.0508,3
0.11,19.95,0.18024,0.00001,872.4,1.47,0.032,0,0.0508,3
0.06098,0.81402,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.08811,0.81402,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.06098,1.10366,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.12195,1.10366,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.21951,1.10366,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.04573,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.06098,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.12195,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.21951,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.04573,3.03354,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.06098,3.03354,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.12195,3.10976,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.21951,3.10976,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.34146,3.14024,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.60976,3.29268,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.12195,4.48171,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.06098,6.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.07622,6.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.12195,6.85976,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.21951,6.98171,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.34146,7.10366,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.60976,7.46951,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,8.01829,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.04573,9.69512,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.21951,10.12195,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.34146,10.85366,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.60976,11.43293,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,12.28659,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.07622,16.79878,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.12195,17.46951,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.21951,17.71341,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.34146,18.59756,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.60976,19.45122,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,19.45122,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.45732,32.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.53354,32.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.60976,32.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,32.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.60976,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.77744,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.77744,97.56098,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,96.95122,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.77744,125.30488,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.92988,125.91463,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
1.20427,123.47561,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.91463,132.31707,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
1.20427,132.31707,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
1.20427,200.60976,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
1.4939,200.60976,0.001,0.00007,1000,1.12,0.07,0,0.0254,4
0.26829,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.30793,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.46646,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.14329,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.12195,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.14329,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21646,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.45732,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,2.17683,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.14024,4.63415,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21646,4.63415,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.30488,4.66463,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.45732,4.69512,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,4.66463,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,4.66463,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.20122,7.07317,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21646,7.04268,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.30488,7.13415,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.45732,7.13415,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,6.95122,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,7.04268,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21646,9.02439,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.2622,9.14634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.31707,9.14634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.45732,9.63415,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,9.14634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,9.14634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.25915,14.93902,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.23476,15.27439,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.31707,15.27439,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.45732,15.2439,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,15.21341,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21646,23.29268,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21951,22.86585,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.31707,22.86585,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,23.17073,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,24.05488,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.21646,33.23171,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.30488,33.53659,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.38415,30.39634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.45732,31.40244,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,30.39634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,30.39634,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.32012,49.08537,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.46341,49.08537,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,48.78049,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,49.39024,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.43293,73.17073,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.61585,73.17073,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
1.0122,73.17073,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.15244,25.91463,0.001,0.00007,1000,1.12,0.07,0,0.0954,4
0.00224,0.69462,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00337,0.63565,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00479,0.55589,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00531,0.51196,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0064,0.43417,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00757,0.36266,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00792,0.29166,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0088,0.25671,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00918,0.23813,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0094,0.20956,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00961,0.19586,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.00983,0.17366,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.01028,0.15168,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.01052,0.13248,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0108,0.1003,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02265,0.57114,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02478,0.41636,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02437,0.35812,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02552,0.29224,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02558,0.269,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0262,0.2349,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02744,0.19312,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02697,0.16863,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02761,0.15062,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0283,0.12955,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.02859,0.08756,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.06643,0.76323,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.06684,0.62256,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.07009,0.50026,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.07266,0.29947,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.07312,0.24243,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.07334,0.21977,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0739,0.17132,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0741,0.15649,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.07462,0.12478,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.0754,0.08884,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.07858,0.04538,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.15836,1.88183,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.43183,1.61349,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.1663,1.47788,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.16707,1.28992,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.16836,1.02824,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.17005,0.76574,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.17173,0.57457,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.17803,0.36509,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.46963,0.18365,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
0.18207,0.19057,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,4
