Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FlowPattern 
0.02402,9.61954,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.02922,9.81244,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.06402,9.71601,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.10204,10.2102,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.15176,9.94814,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00287,15.9298,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00985,14.9262,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.02288,15.7561,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.09912,15.2892,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.1474,15.1226,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.24065,14.7521,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.28245,15.5025,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00294,25.6988,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00912,24.7906,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.02274,24.2076,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.10551,26.2204,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.15688,25.9282,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.25625,24.5582,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.28101,24.2974,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.62152,25.1662,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.62222,28.8622,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.28727,29.8209,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.25462,28.4772,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.12879,29.2911,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.10005,41.6689,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.02471,29.2264,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00906,29.4022,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00291,41.4411,0.001,0.00002,1000,1.8,0.07,70,0.025,2
0.00414,26.2767,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.00416,16.2109,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.00297,9.99789,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.00646,9.87262,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.01025,9.60267,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.0102,15.2229,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.0104,26.4016,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.01544,9.62495,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.02269,9.49997,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.02989,9.52872,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.04284,15.2175,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.06492,9.55252,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.06796,14.8009,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.10442,24.4052,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.1051,14.6128,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.10566,9.57829,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.15521,9.45425,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.16249,14.6462,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.22211,9.91081,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.24465,15.2571,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.24214,24.8849,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.28814,15.1641,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.61112,25.7684,0.001,0.00002,1000,1.8,0.07,90,0.025,2
0.25858,0.01622,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.4084,0.01659,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.62979,0.01627,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.04265,0.01615,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.99579,0.02899,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.62022,0.02894,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.42887,0.02889,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.25872,0.02942,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.25887,0.0982,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.41898,0.09822,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.6621,0.09698,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.04629,0.10011,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.27177,0.25216,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.42998,0.2525,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.7125,0.2567,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.02245,0.25695,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.24692,0.64724,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.44025,0.62842,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.67962,0.62915,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.04865,0.64966,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.24707,1.61201,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.41992,1.58972,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.64829,1.61575,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.00056,1.61745,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.25219,4.0154,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.41024,4.27154,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.66471,4.08542,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.07702,4.15257,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.62202,4.0218,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.66041,1.64415,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.00407,25.4758,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.0066,25.4991,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.0102,26.7114,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.01576,25.9228,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.02424,25.1751,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.04042,25.587,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.06712,26.0029,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.10269,25.622,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.15625,25.6518,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.24151,25.6725,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.41082,26.0926,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.65011,26.1156,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.02555,15.9511,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.02946,16.7106,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.06298,16.9829,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.10622,16.9996,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.15625,16.5029,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.2596,16.2702,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.29122,15.557,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.66564,16.2,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.66546,10.488,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.41059,10.2191,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.25952,10.2097,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.16806,10.1451,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.10269,10.1251,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.25946,6.22694,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.42068,6.52961,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.61856,6.44608,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
1.07762,6.26028,0.001,0.00002,1000,1.8,0.07,-80,0.025,2
0.011,5.2,0.58725,0.00001,884.6,1.29,0.022,0,0.0508,2
0.01,10.14,0.60128,0.00001,884.9,1.27,0.022,0,0.0508,2
0.05,5,0.57902,0.00001,882.6,1.44,0.022,0,0.0508,2
0.05,10.1,0.60128,0.00001,884,1.48,0.022,0,0.0508,2
0.1,5,0.59281,0.00001,882.7,1.5,0.022,0,0.0508,2
0.11,10.6,0.57264,0.00001,882.6,1.5,0.022,0,0.0508,2
0.5,10,0.57622,0.00001,880.2,2.47,0.022,0,0.0508,2
0.5,18.26,0.56568,0.00001,880.8,2.67,0.022,0,0.0508,2
0.01,5.2,0.27267,0.00001,879.9,1.24,0.022,0,0.0508,2
0.01,9.5,0.27987,0.00001,881.5,1.24,0.022,0,0.0508,2
0.01,19.8,0.27267,0.00001,881.2,1.29,0.022,0,0.0508,2
0.05,5,0.27821,0.00001,880.2,1.27,0.022,0,0.0508,2
0.05,10.1,0.28201,0.00001,880.8,1.4,0.022,0,0.0508,2
0.055,20,0.27062,0.00001,879.9,1.57,0.022,0,0.0508,2
0.1,4.9,0.27267,0.00001,876.1,1.42,0.022,0,0.0508,2
0.1,9.95,0.27675,0.00001,880.2,1.48,0.022,0,0.0508,2
0.1,20,0.28144,0.00001,880.2,1.75,0.022,0,0.0508,2
1,17.2,0.27267,0.00001,870.9,2.8,0.022,0,0.0508,2
0.01,20.2,0.02222,0.00001,878.1,1.27,0.022,0,0.0508,2
0.05,5,0.02222,0.00001,876.9,1.22,0.022,0,0.0508,2
0.05,9.92,0.02229,0.00001,876.8,1.25,0.022,0,0.0508,2
0.052,20.12,0.02244,0.00001,877.2,1.48,0.022,0,0.0508,2
0.1,10.1,0.02222,0.00001,876.6,1.41,0.022,0,0.0508,2
0.1,20,0.02211,0.00001,876.9,1.58,0.022,0,0.0508,2
0.5,20,0.02229,0.00001,872.6,2.2,0.022,0,0.0508,2
1,20.2,0.02222,0.00001,874.9,2.24,0.022,0,0.0508,2
0.01,9.9,0.18024,0.00001,874.4,1.2,0.022,0,0.0508,2
0.01,19.8,0.18284,0.00001,874.4,1.2,0.022,0,0.0508,2
0.05,4.68,0.18222,0.00001,872.5,1.21,0.022,0,0.0508,2
0.05,10.1,0.17964,0.00001,872.1,1.2,0.022,0,0.0508,2
0.05,20.1,0.17906,0.00001,872.2,1.4,0.022,0,0.0508,2
0.11,10.17,0.18222,0.00001,872.4,1.26,0.022,0,0.0508,2
0.11,19.95,0.18024,0.00001,872.4,1.47,0.022,0,0.0508,2
0.06098,0.81402,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.08811,0.81402,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.06098,1.10266,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.12195,1.10266,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.21951,1.10266,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.04572,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.06098,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.12195,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.21951,2.09146,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.04572,2.02254,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.06098,2.02254,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.12195,2.10976,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.21951,2.10976,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.24146,2.14024,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.60976,2.29268,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.12195,4.48171,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.06098,6.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.07622,6.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.12195,6.85976,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.21951,6.98171,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.24146,7.10266,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.60976,7.46951,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,8.01829,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.04572,9.69512,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.21951,10.12195,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.24146,10.85266,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.60976,11.42292,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,12.28659,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.07622,16.79878,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.12195,17.46951,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.21951,17.71241,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.24146,18.59756,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.60976,19.45122,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,19.45122,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.45722,22.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.52254,22.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.60976,22.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,22.62195,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.60976,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.77744,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,66.76829,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.77744,97.56098,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,96.95122,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.77744,125.20488,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.92988,125.91462,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
1.20427,122.47561,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.91462,122.21707,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
1.20427,122.21707,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
1.20427,200.60976,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
1.4929,200.60976,0.001,0.00007,1000,1.12,0.07,0,0.0254,3
0.26829,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.20792,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.46646,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,1.19512,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.14229,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.12195,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.14229,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21646,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.45722,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,2.17682,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.14024,4.62415,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21646,4.62415,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.20488,4.66462,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.45722,4.69512,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,4.66462,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,4.66462,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.20122,7.07217,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21646,7.04268,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.20488,7.12415,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.45722,7.12415,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,6.95122,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,7.04268,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21646,9.02429,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.2622,9.14624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21707,9.14624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.45722,9.62415,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,9.14624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,9.14624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.25915,14.92902,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.22476,15.27429,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21707,15.27429,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.45722,15.2429,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,15.21241,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21646,22.29268,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21951,22.86585,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21707,22.86585,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,22.17072,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,24.05488,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.21646,22.22171,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.20488,22.52659,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.28415,20.29624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.45722,21.40244,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,20.29624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,20.29624,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.22012,49.08527,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.46241,49.08527,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,48.78049,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,49.29024,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.42292,72.17072,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.61585,72.17072,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
1.0122,72.17072,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.15244,25.91462,0.001,0.00007,1000,1.12,0.07,0,0.0954,3
0.00224,0.69462,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00227,0.62565,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00479,0.55589,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00521,0.51196,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0064,0.42417,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00757,0.26266,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00792,0.29166,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0088,0.25671,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00918,0.22812,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0094,0.20956,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00961,0.19586,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.00982,0.17266,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.01028,0.15168,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.01052,0.12248,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0108,0.1002,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02265,0.57114,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02478,0.41626,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02427,0.25812,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02552,0.29224,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02558,0.269,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0262,0.2249,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02744,0.19212,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02697,0.16862,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02761,0.15062,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0282,0.12955,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.02859,0.08756,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.06642,0.76222,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.06684,0.62256,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.07009,0.50026,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.07266,0.29947,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.07212,0.24242,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.07224,0.21977,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0729,0.17122,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0741,0.15649,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.07462,0.12478,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.0754,0.08884,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.07858,0.04528,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.15826,1.88182,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.42182,1.61249,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.1662,1.47788,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.16707,1.28992,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.16826,1.02824,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.17005,0.76574,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.17172,0.57457,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.17802,0.26509,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.46962,0.18265,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.18207,0.19057,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.17762,0.11826,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.50611,0.12161,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.18209,0.10488,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.19072,0.09084,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.47698,0.0729,0.00001,0,77.0416,0.12541,0.07,1.5,0.00874,3
0.05777,0.08674,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.11971,0.08626,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.21097,0.08469,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.2619,0.08508,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.02864,0.14087,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.05925,0.14012,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.11971,0.12616,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.20525,0.1252,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.02942,0.24262,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.05777,0.24219,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.11242,0.22541,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.20525,0.22282,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.02942,0.45648,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.6042,0.08942,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.9058,0.08672,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.2619,0.12742,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.6042,0.128,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.88168,0.12688,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.25227,0.2296,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.58821,0.22861,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.9058,0.22948,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.29486,0.24208,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.05777,0.4486,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.11971,0.42616,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.21097,0.44221,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.2619,0.44022,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.6042,0.44709,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.02942,0.9264,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.06098,0.90047,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.11971,0.88491,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.20525,0.8889,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.2619,0.86229,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.62082,0.87699,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.05777,1.76484,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.12298,1.72581,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.21097,1.74262,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.2619,1.72142,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.58821,1.7584,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.9058,1.76484,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.22158,1.57928,0.007,0.00001,860,4.124,0.022,0,0.0258,3
2.0908,1.60208,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.9058,0.86962,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.29486,0.87256,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.25772,0.42998,0.007,0.00001,860,4.124,0.022,0,0.0258,3
2.0908,2.80542,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.29486,2.8927,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.9058,2.84992,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.58821,2.77562,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.2619,2.96098,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.20525,2.6896,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.11971,2.86761,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.25227,5.25801,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.6042,5.08266,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.88168,5.09941,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.42201,5.29811,0.007,0.00001,860,4.124,0.022,0,0.0258,3
2.14798,5.69179,0.007,0.00001,860,4.124,0.022,0,0.0258,3
1.25772,10.8706,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.92057,10.226,0.007,0.00001,860,4.124,0.022,0,0.0258,3
0.61199,0.08755,0.007,0.00001,860,4.124,0.022,-1,0.0258,3
